lr_id,source,target,18321_a,24774_d,54023_b,56784_c,comparability,n_ir_tested,n_aih_tested,n_ir_notNA,n_aih_notNA,irHep_mean,AIH_mean,irHep_min,irHep_max,AIH_min,AIH_max,log2FC,is_strict_eligible,coherent_strict_irHep,coherent_strict_AIH,coherent_strict,enriched_strict
FN1,IgM+ B cell,CD8+ T cell 2,4.01592483638929e-05,4.26204074993368e-05,1.22909363951051e-05,1.23269647601829e-05,all4,2,2,2,2,4.13898279316148e-05,1.2308950577644e-05,4.01592483638929e-05,4.26204074993368e-05,1.22909363951051e-05,1.23269647601829e-05,1.74219959340915,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Macrophage 1,Stellate cell,1.47253577531541e-05,2.24686428484103e-05,6.5302954403694e-06,4.47526276703652e-06,all4,2,2,2,2,1.85970003007822e-05,5.50277910370296e-06,1.47253577531541e-05,2.24686428484103e-05,4.47526276703652e-06,6.5302954403694e-06,1.74041481454323,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,CD8+ T cell 1,Hepatocyte 2,3.33952960632101e-06,6.56425161754251e-06,1.73806987090947e-06,1.10288900680908e-06,all4,2,2,2,2,4.95189061193176e-06,1.42047943885927e-06,3.33952960632101e-06,6.56425161754251e-06,1.10288900680908e-06,1.73806987090947e-06,1.73902144384188,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,CD8+ T cell 1,Cholangiocyte,2.588236519965e-06,6.63631543932933e-07,4.7618871965697e-07,3.75146695208741e-07,all4,2,2,2,2,1.62593403194897e-06,4.25667707432855e-07,6.63631543932933e-07,2.588236519965e-06,3.75146695208741e-07,4.7618871965697e-07,1.73466529133129,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,CD4+ T cell,CD4+ T cell,8.91518524785231e-05,0.000224960634422812,4.47126833739756e-05,5.021279561951e-05,all4,2,2,2,2,0.000157056243450668,4.74627394967428e-05,8.91518524785231e-05,0.000224960634422812,4.47126833739756e-05,5.021279561951e-05,1.72450942134461,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,IgM+ B cell,CD8+ T cell 2,8.11221723042918e-08,7.09758496813142e-07,1.39021256019238e-06,1.6364651440506e-06,all4,2,2,2,2,3.95440334558717e-07,1.51333885212149e-06,8.11221723042918e-08,7.09758496813142e-07,1.39021256019238e-06,1.6364651440506e-06,-1.72390915518525,TRUE,FALSE,TRUE,TRUE,AIH
IL2,Cholangiocyte,CD4+ T cell,2.23270090807591e-05,7.72691755118202e-06,4.56541906641876e-06,4.4163860506095e-06,all4,2,2,2,2,1.50269633159706e-05,4.49090255851413e-06,7.72691755118202e-06,2.23270090807591e-05,4.4163860506095e-06,4.56541906641876e-06,1.7224853076114,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,IgM+ B cell,Hepatocyte 3,2.56287570905424e-06,5.21511597670568e-08,3.71822010817287e-06,5.31793832038105e-06,all4,2,2,2,2,1.30751343441065e-06,4.51807921427696e-06,5.21511597670568e-08,2.56287570905424e-06,3.71822010817287e-06,5.31793832038105e-06,-1.72137128406321,TRUE,FALSE,TRUE,TRUE,AIH
CSF,Sinusoidal endothelial cell,Macrophage 2,0.00015894134545662,0.000172349679696469,4.18034522660511e-05,5.8837477962605e-05,all4,2,2,2,2,0.000165645512576545,5.03204651143281e-05,0.00015894134545662,0.000172349679696469,4.18034522660511e-05,5.8837477962605e-05,1.7170894754748,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Stellate cell,Hepatocyte 3,8.00996763200127e-05,9.90896305058471e-05,2.21502394325419e-05,3.23761036800886e-05,all4,2,2,2,2,8.95946534129299e-05,2.72631715563153e-05,8.00996763200127e-05,9.90896305058471e-05,2.21502394325419e-05,3.23761036800886e-05,1.71315647679144,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,Cholangiocyte,CD8+ T cell 2,3.67266650009104e-06,1.31354582616334e-05,1.79635020033501e-06,3.21522013099129e-06,all4,2,2,2,2,8.4040623808622e-06,2.50578516566315e-06,3.67266650009104e-06,1.31354582616334e-05,1.79635020033501e-06,3.21522013099129e-06,1.71032016018514,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,CD8+ T cell 3,Macrophage 2,0.000129435754760068,9.01007159773195e-05,3.31435927566404e-05,3.38557378829489e-05,all4,2,2,2,2,0.000109768235368694,3.34996653197946e-05,9.01007159773195e-05,0.000129435754760068,3.31435927566404e-05,3.38557378829489e-05,1.70955651298064,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,CD8+ T cell 3,IgM+ B cell,3.85844071558194e-07,2.9551426592068e-08,1.30522868643681e-06,4.591147952586e-07,all4,2,2,2,2,2.07697749075131e-07,8.82171740847705e-07,2.9551426592068e-08,3.85844071558194e-07,4.591147952586e-07,1.30522868643681e-06,-1.70768042664887,TRUE,FALSE,TRUE,TRUE,AIH
CSF,Stellate cell,Hepatocyte 4,3.3120387520748e-05,1.54058847998121e-05,5.27743500578214e-06,9.48309205435168e-06,all4,2,2,2,2,2.426313616028e-05,7.38026353006691e-06,1.54058847998121e-05,3.3120387520748e-05,5.27743500578214e-06,9.48309205435168e-06,1.70488917129715,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,CD8+ T cell 1,Macrophage 2,5.48316507407343e-06,6.17204572930276e-06,1.5150439492131e-06,1.9407374943983e-06,all4,2,2,2,2,5.82760540168809e-06,1.7278907218057e-06,5.48316507407343e-06,6.17204572930276e-06,1.5150439492131e-06,1.9407374943983e-06,1.70279993793235,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Sinusoidal endothelial cell,CD8+ T cell 2,7.6702964008467e-05,9.43459786334118e-05,2.36357549418124e-05,2.8822659342658e-05,all4,2,2,2,2,8.55244713209394e-05,2.62292071422352e-05,7.6702964008467e-05,9.43459786334118e-05,2.36357549418124e-05,2.8822659342658e-05,1.70174223021378,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD4+ T cell,CD8+ T cell 3,0.000200129810109175,6.03008577414655e-05,4.10487645995355e-05,3.8966613631503e-05,all4,2,2,2,2,0.00013021533392532,4.00076891155193e-05,6.03008577414655e-05,0.000200129810109175,3.8966613631503e-05,4.10487645995355e-05,1.70030749270234,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,CD8+ T cell 2,Stellate cell,3.50343771713254e-05,4.55244717252478e-05,1.12857261463325e-05,1.35888415107067e-05,all4,2,2,2,2,4.02794244482866e-05,1.24372838285196e-05,3.50343771713254e-05,4.55244717252478e-05,1.12857261463325e-05,1.35888415107067e-05,1.68819687549348,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Vascular endothelial cell,Hepatocyte 3,3.39174831673509e-05,5.08207859513165e-05,1.49388779064284e-05,1.12616358453324e-05,all4,2,2,2,2,4.23691345593337e-05,1.31002568758804e-05,3.39174831673509e-05,5.08207859513165e-05,1.12616358453324e-05,1.49388779064284e-05,1.68660942381947,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Stellate cell,Stellate cell,0.000148075931233479,0.000167299724156905,4.16784081644943e-05,5.64115911885951e-05,all4,2,2,2,2,0.000157687827695192,4.90449996765447e-05,0.000148075931233479,0.000167299724156905,4.16784081644943e-05,5.64115911885951e-05,1.68307343723171,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Cholangiocyte,Macrophage 2,9.74176273713635e-05,7.67466079739158e-05,2.4827621906887e-05,2.93259674206797e-05,all4,2,2,2,2,8.70821176726396e-05,2.70767946637834e-05,7.67466079739158e-05,9.74176273713635e-05,2.4827621906887e-05,2.93259674206797e-05,1.68202585319638,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Sinusoidal endothelial cell,Cholangiocyte,3.6273494129572e-05,2.55670370006252e-05,7.0152505318223e-06,1.21769256889852e-05,all4,2,2,2,2,3.09202655650986e-05,9.59608811040376e-06,2.55670370006252e-05,3.6273494129572e-05,7.0152505318223e-06,1.21769256889852e-05,1.67876952050875,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Macrophage 1,Vascular endothelial cell,2.03448992015995e-05,1.1532861032409e-05,4.7654500717959e-06,5.07273107391792e-06,all4,2,2,2,2,1.59388801170043e-05,4.91909057285691e-06,1.1532861032409e-05,2.03448992015995e-05,4.7654500717959e-06,5.07273107391792e-06,1.67807172689779,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Vascular endothelial cell,Cholangiocyte,0.000295553449012536,0.000424180025702095,0.000134936280921561,8.98692652397089e-05,all4,2,2,2,2,0.000359866737357315,0.000112402773080635,0.000295553449012536,0.000424180025702095,8.98692652397089e-05,0.000134936280921561,1.67799203345431,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD8+ T cell 3,Cholangiocyte,0.000177171136227995,0.000107532427162166,4.65989128381938e-05,4.23932364592115e-05,all4,2,2,2,2,0.000142351781695081,4.44960746487027e-05,0.000107532427162166,0.000177171136227995,4.23932364592115e-05,4.65989128381938e-05,1.6757093897994,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Macrophage 2,Macrophage 1,4.66212632893897e-05,4.56911330917093e-05,1.04817323512107e-05,1.82944303804812e-05,all4,2,2,2,2,4.61561981905495e-05,1.4388081365846e-05,4.56911330917093e-05,4.66212632893897e-05,1.04817323512107e-05,1.82944303804812e-05,1.67547080364372,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,CD4+ T cell,Macrophage 2,7.18756190294557e-06,4.24813047579541e-06,1.72889640691207e-06,1.74847656541498e-06,all4,2,2,2,2,5.71784618937049e-06,1.73868648616353e-06,4.24813047579541e-06,7.18756190294557e-06,1.72889640691207e-06,1.74847656541498e-06,1.66724652954061,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,CD8+ T cell 3,CD8+ T cell 1,0.000120707911787168,6.66032866489723e-05,3.36711131362106e-05,2.53773854860607e-05,all4,2,2,2,2,9.36555992180703e-05,2.95242493111356e-05,6.66032866489723e-05,0.000120707911787168,2.53773854860607e-05,3.36711131362106e-05,1.66246259743711,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Macrophage 1,CD8+ T cell 1,1.92077985186545e-05,2.99528091382143e-05,9.53705563972686e-06,5.87087463251075e-06,all4,2,2,2,2,2.45803038284344e-05,7.70396513611881e-06,1.92077985186545e-05,2.99528091382143e-05,5.87087463251075e-06,9.53705563972686e-06,1.66235805688362,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Hepatocyte 2,Hepatocyte 3,2.90482685844177e-06,1.77406199640288e-06,9.60139651566e-06,5.57557547217852e-06,all4,2,2,2,2,2.33944442742233e-06,7.58848599391926e-06,1.77406199640288e-06,2.90482685844177e-06,5.57557547217852e-06,9.60139651566e-06,-1.66023377668901,TRUE,FALSE,TRUE,TRUE,AIH
FN1,IgG+ B cell,Macrophage 1,2.5926844428514e-05,1.93175723046049e-05,9.09994756300259e-06,5.12304514842083e-06,all4,2,2,2,2,2.26222083665594e-05,7.11149635571171e-06,1.93175723046049e-05,2.5926844428514e-05,5.12304514842083e-06,9.09994756300259e-06,1.65711229671508,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Hepatocyte 1,IgM+ B cell,2.24774425629931e-05,5.30088820648265e-05,1.03435749964983e-05,1.34792711569282e-05,all4,2,2,2,2,3.77431623139098e-05,1.19114230767133e-05,2.24774425629931e-05,5.30088820648265e-05,1.03435749964983e-05,1.34792711569282e-05,1.65645363592609,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Cholangiocyte,Macrophage 1,0.00010211050116872,5.60056799512688e-05,3.10486661551915e-05,1.9002631348302e-05,all4,2,2,2,2,7.90580905599946e-05,2.50256487517467e-05,5.60056799512688e-05,0.00010211050116872,1.9002631348302e-05,3.10486661551915e-05,1.6559717076031,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Vascular endothelial cell,CD8+ T cell 1,7.91635846364572e-05,0.000106780857706745,3.28452719209853e-05,2.61680498158765e-05,all4,2,2,2,2,9.29722211716009e-05,2.95066608684309e-05,7.91635846364572e-05,0.000106780857706745,2.61680498158765e-05,3.28452719209853e-05,1.65276434172538,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Vascular endothelial cell,Sinusoidal endothelial cell,1.38969563416382e-05,3.4165772732066e-05,7.70729802021962e-06,7.47212824310659e-06,all4,2,2,2,2,2.40313645368521e-05,7.5897131316631e-06,1.38969563416382e-05,3.4165772732066e-05,7.47212824310659e-06,7.70729802021962e-06,1.65119928681357,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Stellate cell,CD8+ T cell 2,0.000121044830813695,0.000150488071715356,3.414215763636e-05,5.21900571492001e-05,all4,2,2,2,2,0.000135766451264525,4.31661073927801e-05,0.000121044830813695,0.000150488071715356,3.414215763636e-05,5.21900571492001e-05,1.65110947297951,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Macrophage 2,Stellate cell,3.20054004786648e-05,4.03604580868472e-05,9.32752393881278e-06,1.35949507587965e-05,all4,2,2,2,2,3.6182929282756e-05,1.14612373488046e-05,3.20054004786648e-05,4.03604580868472e-05,9.32752393881278e-06,1.35949507587965e-05,1.6508538961117,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,IgG+ B cell,Stellate cell,1.0871417479098e-05,1.68670942177678e-05,4.96574545729711e-06,3.79295025995424e-06,all4,2,2,2,2,1.38692558484329e-05,4.37934785862567e-06,1.0871417479098e-05,1.68670942177678e-05,3.79295025995424e-06,4.96574545729711e-06,1.64310651475465,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,CD8+ T cell 1,Vascular endothelial cell,2.38788190709733e-05,2.51539983155068e-05,7.78290091196501e-06,7.79832150439187e-06,all4,2,2,2,2,2.451640869324e-05,7.79061120817844e-06,2.38788190709733e-05,2.51539983155068e-05,7.78290091196501e-06,7.79832150439187e-06,1.64266642959712,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,CD8+ T cell 3,Macrophage 1,0.000245476523548,0.000262863998867687,9.67616852434835e-05,6.64072976270355e-05,all4,2,2,2,2,0.000254170261207844,8.15844914352595e-05,0.000245476523548,0.000262863998867687,6.64072976270355e-05,9.67616852434835e-05,1.63834965886628,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,Cholangiocyte,CD8+ T cell 3,0.000270254839735098,7.92622596992583e-05,5.52041850722036e-05,5.70190616748722e-05,all4,2,2,2,2,0.000174758549717178,5.61116233735379e-05,7.92622596992583e-05,0.000270254839735098,5.52041850722036e-05,5.70190616748722e-05,1.63742376628553,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,IgG+ plasmablast / plasma cell,IgG+ plasmablast / plasma cell,0.000295792395800887,0.000260919914061614,9.10837642838074e-05,8.77792707040296e-05,all4,2,2,2,2,0.000278356154931251,8.94315174939185e-05,0.000260919914061614,0.000295792395800887,8.77792707040296e-05,9.10837642838074e-05,1.63709300605811,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,CD8+ T cell 1,IgM+ B cell,6.51396545509476e-05,4.07862082013211e-05,1.93238738261683e-05,1.46758203936521e-05,all4,2,2,2,2,5.29629313761344e-05,1.69998471099102e-05,4.07862082013211e-05,6.51396545509476e-05,1.46758203936521e-05,1.93238738261683e-05,1.63429838086601,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,IgG+ B cell,IgG+ B cell,1.7883975259794e-05,0,2.61873357282708e-05,2.96804245318773e-05,all4,2,2,2,2,8.94198762989699e-06,2.79338801300741e-05,0,1.7883975259794e-05,2.61873357282708e-05,2.96804245318773e-05,-1.63355152863415,TRUE,FALSE,TRUE,TRUE,AIH
CSF,Macrophage 2,Cholangiocyte,1.59998559712973e-05,1.11996734579338e-05,5.93172143637064e-06,2.73824272089699e-06,all4,2,2,2,2,1.35997647146156e-05,4.33498207863382e-06,1.11996734579338e-05,1.59998559712973e-05,2.73824272089699e-06,5.93172143637064e-06,1.62937496913177,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,Hepatocyte 1,Macrophage 1,1.28124247765897e-06,5.52796949172527e-07,4.39709279042961e-06,1.63585996914751e-06,all4,2,2,2,2,9.17019713415749e-07,3.01647637978856e-06,5.52796949172527e-07,1.28124247765897e-06,1.63585996914751e-06,4.39709279042961e-06,-1.62527858954906,TRUE,FALSE,TRUE,TRUE,AIH
FN1,IgM+ B cell,Macrophage 2,5.62867181135559e-05,4.30570296004393e-05,1.82935323459567e-05,1.37998258085e-05,all4,2,2,2,2,4.96718738569976e-05,1.60466790772284e-05,4.30570296004393e-05,5.62867181135559e-05,1.37998258085e-05,1.82935323459567e-05,1.62470281479218,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Stellate cell,IgG+ plasmablast / plasma cell,0.000200715095500067,0.000504805311251196,0.00012057165520624,0.00010830677451804,all4,2,2,2,2,0.000352760203375631,0.00011443921486214,0.000200715095500067,0.000504805311251196,0.00010830677451804,0.00012057165520624,1.62334098754239,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Macrophage 2,Macrophage 2,5.58502973341902e-05,5.71047822542232e-05,1.51599837255179e-05,2.1382529235491e-05,all4,2,2,2,2,5.64775397942067e-05,1.82712564805045e-05,5.58502973341902e-05,5.71047822542232e-05,1.51599837255179e-05,2.1382529235491e-05,1.62331465117806,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD8+ T cell 3,CD8+ T cell 3,0.00148564653538857,0.00237244547238065,0.000685132393095455,0.000567549555397962,all4,2,2,2,2,0.00192904600388461,0.000626340974246709,0.00148564653538857,0.00237244547238065,0.000567549555397962,0.000685132393095455,1.62272754926333,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,CD8+ T cell 2,Macrophage 2,0,0,7.82574542335037e-08,2.94752401547286e-07,all4,2,2,2,2,0,1.86504927890395e-07,0,0,7.82574542335037e-08,2.94752401547286e-07,-1.62032995654426,TRUE,FALSE,TRUE,TRUE,AIH
IL2,Hepatocyte 1,CD8+ T cell 3,1.2933987804858e-05,3.29572850214588e-05,1.03595332410237e-05,4.45607114221144e-06,all4,2,2,2,2,2.29456364131584e-05,7.40780219161757e-06,1.2933987804858e-05,3.29572850214588e-05,4.45607114221144e-06,1.03595332410237e-05,1.61934004180435,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,IgM+ B cell,Cholangiocyte,2.03151693471176e-05,1.81255552452282e-05,5.77933165013846e-06,6.62720563016609e-06,all4,2,2,2,2,1.92203622961729e-05,6.20326864015227e-06,1.81255552452282e-05,2.03151693471176e-05,5.77933165013846e-06,6.62720563016609e-06,1.61750839052716,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,IgM+ B cell,CD4+ T cell,8.92293879707625e-05,5.76530255405134e-05,1.86163871708118e-05,2.92699189105043e-05,all4,2,2,2,2,7.34412067556379e-05,2.39431530406581e-05,5.76530255405134e-05,8.92293879707625e-05,1.86163871708118e-05,2.92699189105043e-05,1.61333454161434,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,CD8+ T cell 3,Vascular endothelial cell,0.0001236789639264,7.52787079076953e-05,2.81567623980253e-05,3.69040363267638e-05,all4,2,2,2,2,9.94788359170477e-05,3.25303993623946e-05,7.52787079076953e-05,0.0001236789639264,2.81567623980253e-05,3.69040363267638e-05,1.60992262664637,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,CD4+ T cell,CD8+ T cell 1,7.47001415512588e-06,8.79046519198724e-06,2.35492307312608e-06,2.86646759054198e-06,all4,2,2,2,2,8.13023967355656e-06,2.61069533183403e-06,7.47001415512588e-06,8.79046519198724e-06,2.35492307312608e-06,2.86646759054198e-06,1.60588343148855,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Macrophage 2,CD4+ T cell,1.99495131673898e-05,1.46232718282152e-05,5.66414187276279e-06,5.58564375793487e-06,all4,2,2,2,2,1.72863924978025e-05,5.62489281534883e-06,1.46232718282152e-05,1.99495131673898e-05,5.58564375793487e-06,5.66414187276279e-06,1.60434624822726,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Macrophage 1,CD4+ T cell,1.0096795515636e-05,7.35206457593308e-06,2.91751451519436e-06,2.71020397506753e-06,all4,2,2,2,2,8.72443004578455e-06,2.81385924513094e-06,7.35206457593308e-06,1.0096795515636e-05,2.71020397506753e-06,2.91751451519436e-06,1.60192721866362,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,CD8+ T cell 3,CD8+ T cell 3,0.000266752742327381,0.000475680890382211,0.000147390963620502,9.77014738522611e-05,all4,2,2,2,2,0.000371216816354796,0.000122546218736382,0.000266752742327381,0.000475680890382211,9.77014738522611e-05,0.000147390963620502,1.59822742406668,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,CD8+ T cell 1,IgM+ B cell,5.17415641508743e-05,4.59315546980444e-05,1.5142914977985e-05,1.71814935344988e-05,all4,2,2,2,2,4.88365594244594e-05,1.61622042562419e-05,4.59315546980444e-05,5.17415641508743e-05,1.5142914977985e-05,1.71814935344988e-05,1.58998803057713,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,Hepatocyte 3,Macrophage 1,8.22171064753135e-08,2.32760168982608e-08,5.57393948576856e-07,1.17921164739699e-07,all4,2,2,2,2,5.27465616867872e-08,3.37657556658277e-07,2.32760168982608e-08,8.22171064753135e-08,1.17921164739699e-07,5.57393948576856e-07,-1.58363610348449,TRUE,FALSE,TRUE,TRUE,AIH
CSF,Stellate cell,Hepatocyte 2,2.34414436797376e-05,1.58011685903824e-05,4.34206137502105e-06,8.63415575388229e-06,all4,2,2,2,2,1.962130613506e-05,6.48810856445167e-06,1.58011685903824e-05,2.34414436797376e-05,4.34206137502105e-06,8.63415575388229e-06,1.58329245181002,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,CD4+ T cell,CD8+ T cell 1,6.23288775941686e-05,2.52837503163796e-05,1.55102666660355e-05,1.37466791507212e-05,all4,2,2,2,2,4.38063139552741e-05,1.46284729083784e-05,2.52837503163796e-05,6.23288775941686e-05,1.37466791507212e-05,1.55102666660355e-05,1.57647795692664,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,CD8+ T cell 1,Vascular endothelial cell,0,0,2.83395574175541e-07,7.30272998007853e-08,all4,2,2,2,2,0,1.78211436988163e-07,0,0,7.30272998007853e-08,2.83395574175541e-07,-1.57638028201215,TRUE,FALSE,TRUE,TRUE,AIH
CSF,CD4+ T cell,CD4+ T cell,0.000145374021549986,8.32404734616712e-05,3.83167881085387e-05,3.82593466091065e-05,all4,2,2,2,2,0.000114307247505829,3.82880673588226e-05,8.32404734616712e-05,0.000145374021549986,3.82593466091065e-05,3.83167881085387e-05,1.57570073156836,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,Hepatocyte 4,Hepatocyte 4,0.000581925905162886,0.000313876965085184,0.000235307967528803,6.55360069024754e-05,all4,2,2,2,2,0.000447901435124035,0.000150421987215639,0.000313876965085184,0.000581925905162886,6.55360069024754e-05,0.000235307967528803,1.57359335952419,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,CD8+ T cell 1,CD8+ T cell 1,6.54202107286305e-05,0.000114078545367655,2.4420432292323e-05,3.59970686284701e-05,all4,2,2,2,2,8.97493780481429e-05,3.02087504603966e-05,6.54202107286305e-05,0.000114078545367655,2.4420432292323e-05,3.59970686284701e-05,1.56809262262103,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,Macrophage 1,IgM+ B cell,2.59964606205633e-06,7.97465253345994e-06,1.70541210435784e-06,1.74504562814067e-06,all4,2,2,2,2,5.28714929775813e-06,1.72522886624925e-06,2.59964606205633e-06,7.97465253345994e-06,1.70541210435784e-06,1.74504562814067e-06,1.56673978661222,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,Vascular endothelial cell,CD8+ T cell 1,0.000182995492631925,9.48135597712415e-05,5.18529315346732e-05,4.18733080429178e-05,all4,2,2,2,2,0.000138904526201583,4.68631197887955e-05,9.48135597712415e-05,0.000182995492631925,4.18733080429178e-05,5.18529315346732e-05,1.56573706427791,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Macrophage 1,Macrophage 1,8.24578835959667e-05,0.000142804664165971,2.91546027885663e-05,4.69440187408884e-05,all4,2,2,2,2,0.000112631273880969,3.80493107647274e-05,8.24578835959667e-05,0.000142804664165971,2.91546027885663e-05,4.69440187408884e-05,1.5634115069736,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Macrophage 1,IgM+ B cell,3.13261042274924e-05,3.38609684222751e-05,1.01331255786169e-05,1.18771797522683e-05,all4,2,2,2,2,3.25935363248837e-05,1.10051526654426e-05,3.13261042274924e-05,3.38609684222751e-05,1.01331255786169e-05,1.18771797522683e-05,1.5586426814507,TRUE,TRUE,FALSE,TRUE,irHepatitis
