lr_id,source,target,18321_a,24774_d,54023_b,56784_c,comparability,n_ir_tested,n_aih_tested,n_ir_notNA,n_aih_notNA,irHep_mean,AIH_mean,irHep_min,irHep_max,AIH_min,AIH_max,log2FC,is_strict_eligible,coherent_strict_irHep,coherent_strict_AIH,coherent_strict,enriched_strict,enriched_presence
CCL14-CCR1,IgG+ B cell,CD8+ T cell 2,4.3309079416067e-06,7.41106457066702e-06,4.73594059240058e-07,4.08140113290143e-07,all4,2,2,2,2,5.87098625613686e-06,4.408670862651e-07,4.3309079416067e-06,7.41106457066702e-06,4.08140113290143e-07,4.73594059240058e-07,3.601251263223,TRUE,TRUE,FALSE,TRUE,irHepatitis,
IL15-IL15RA_IL2RB_IL2RG,Macrophage 2,Vascular endothelial cell,0,0,5.67705309960598e-07,4.69275769047772e-07,all4,2,2,2,2,0,5.18490539504185e-07,0,0,4.69275769047772e-07,5.67705309960598e-07,-3.59610246977019,TRUE,FALSE,TRUE,TRUE,AIH,
CCL5-CCR1,Macrophage 2,CD8+ T cell 2,1.77590900873339e-05,2.2763917797858e-05,1.12776562316262e-06,2.23961058339908e-06,all4,2,2,2,2,2.02615039425959e-05,1.68368810328085e-06,1.77590900873339e-05,2.2763917797858e-05,1.12776562316262e-06,2.23961058339908e-06,3.5528643920626,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL14-CCR1,IgM+ B cell,CD8+ T cell 3,6.31517483141758e-05,4.2547582011878e-05,4.61962988869888e-06,4.30445407471265e-06,all4,2,2,2,2,5.28496651630269e-05,4.46204198170576e-06,4.2547582011878e-05,6.31517483141758e-05,4.30445407471265e-06,4.61962988869888e-06,3.55235994815327,TRUE,TRUE,FALSE,TRUE,irHepatitis,
VEGFA-FLT1,IgM+ B cell,Hepatocyte 4,1.19149089991107e-05,2.70951384713321e-06,8.97653671318683e-07,2.67192883769736e-07,all4,2,2,2,2,7.31221142312193e-06,5.8242327754421e-07,2.70951384713321e-06,1.19149089991107e-05,2.67192883769736e-07,8.97653671318683e-07,3.54799329774485,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL15-CCR1,CD8+ T cell 3,Hepatocyte 4,0,4.87977736598203e-07,4.7908997295796e-06,1.90032454324231e-06,all4,2,2,2,2,2.43988868299102e-07,3.34561213641095e-06,0,4.87977736598203e-07,1.90032454324231e-06,4.7908997295796e-06,-3.54453852479474,TRUE,FALSE,TRUE,TRUE,AIH,
CCL16-CCR1,IgG+ plasmablast / plasma cell,CD8+ T cell 2,2.28918025271734e-05,7.81017849161892e-06,1.40401797777929e-06,1.15810766839544e-06,all4,2,2,2,2,1.53509905093962e-05,1.28106282308737e-06,7.81017849161892e-06,2.28918025271734e-05,1.15810766839544e-06,1.40401797777929e-06,3.53560464027421,TRUE,TRUE,FALSE,TRUE,irHepatitis,
VEGFA-FLT1,IgM+ B cell,CD8+ T cell 3,3.52874324437058e-05,2.91293362305813e-05,3.44634140085848e-06,2.03986599577095e-06,all4,2,2,2,2,3.22083843371436e-05,2.74310369831472e-06,2.91293362305813e-05,3.52874324437058e-05,2.03986599577095e-06,3.44634140085848e-06,3.53127205415454,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL16-CCR1,CD8+ T cell 2,CD8+ T cell 2,0.000720119741424961,0.000287876884577202,4.80079982718429e-05,3.91821516541755e-05,all4,2,2,2,2,0.000503998313001081,4.35950749630092e-05,0.000287876884577202,0.000720119741424961,3.91821516541755e-05,4.80079982718429e-05,3.52976967753999,TRUE,TRUE,FALSE,TRUE,irHepatitis,
VEGFA-FLT1,IgG+ B cell,Hepatocyte 2,3.30911043621491e-06,3.4919879009981e-06,1.87938385746803e-07,3.16446790454617e-07,all4,2,2,2,2,3.4005491686065e-06,2.5219258810071e-07,3.30911043621491e-06,3.4919879009981e-06,1.87938385746803e-07,3.16446790454617e-07,3.52756909767345,TRUE,TRUE,FALSE,TRUE,irHepatitis,
IL15-IL15RA_IL2RB_IL2RG,CD8+ T cell 1,Hepatocyte 4,0,0,7.70250953342711e-07,2.13810928953793e-07,all4,2,2,2,2,0,4.92030941148252e-07,0,0,2.13810928953793e-07,7.70250953342711e-07,-3.52693512577819,TRUE,FALSE,TRUE,TRUE,AIH,
CSF1-CSF1R,IgG+ plasmablast / plasma cell,Hepatocyte 3,1.00247626080587e-07,0,1.20110700174355e-06,9.33868998773272e-07,all4,2,2,2,2,5.01238130402935e-08,1.06748800025841e-06,0,1.00247626080587e-07,9.33868998773272e-07,1.20110700174355e-06,-3.52393936022048,TRUE,FALSE,TRUE,TRUE,AIH,
FN1-CD44,IgG+ plasmablast / plasma cell,IgG+ plasmablast / plasma cell,0.000200854204161838,0.0003288179461777,1.96120368771614e-05,2.68781864327418e-05,all4,2,2,2,2,0.000264836075169769,2.32451116549516e-05,0.000200854204161838,0.0003288179461777,1.96120368771614e-05,2.68781864327418e-05,3.50745699373555,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL16-CCR1,Macrophage 2,CD8+ T cell 2,2.0773486664346e-05,3.38622555100192e-06,5.04789063468737e-07,1.53941851900741e-06,all4,2,2,2,2,1.2079856107674e-05,1.02210379123807e-06,3.38622555100192e-06,2.0773486664346e-05,5.04789063468737e-07,1.53941851900741e-06,3.50405140283444,TRUE,TRUE,FALSE,TRUE,irHepatitis,
IL15-IL15RA_IL2RB_IL2RG,IgM+ B cell,IgM+ B cell,1.25095653097195e-06,0,3.46196001456464e-06,1.16609507276154e-05,all4,2,2,2,2,6.25478265485975e-07,7.56145537109e-06,0,1.25095653097195e-06,3.46196001456464e-06,1.16609507276154e-05,-3.50055213956076,TRUE,FALSE,TRUE,TRUE,AIH,
IL15-IL15RA_IL2RB_IL2RG,Hepatocyte 4,Macrophage 1,4.8746467147566e-07,1.53684165619827e-09,4.8228955299946e-06,1.66732459556879e-06,all4,2,2,2,2,2.44500756565929e-07,3.24511006278169e-06,1.53684165619827e-09,4.8746467147566e-07,1.66732459556879e-06,4.8228955299946e-06,-3.49861329277521,TRUE,FALSE,TRUE,TRUE,AIH,
IL15-IL15RA_IL2RB_IL2RG,Sinusoidal endothelial cell,Stellate cell,2.29829658495472e-08,2.42506417295516e-08,1.01994120999491e-06,4.66366972374185e-07,all4,2,2,2,2,2.36168037895494e-08,7.43154091184546e-07,2.29829658495472e-08,2.42506417295516e-08,4.66366972374185e-07,1.01994120999491e-06,-3.48889255918894,TRUE,FALSE,TRUE,TRUE,AIH,
IL15-IL15RA_IL2RB_IL2RG,Macrophage 2,Sinusoidal endothelial cell,9.22133472319737e-08,0,8.88365297043689e-07,1.08502878610572e-06,all4,2,2,2,2,4.61066736159868e-08,9.86697041574706e-07,0,9.22133472319737e-08,8.88365297043689e-07,1.08502878610572e-06,-3.47645281587536,TRUE,FALSE,TRUE,TRUE,AIH,
FN1-CD44,IgG+ B cell,Hepatocyte 3,1.23521838219375e-07,0,1.07887637711644e-06,1.24041676695478e-06,all4,2,2,2,2,6.17609191096874e-08,1.15964657203561e-06,0,1.23521838219375e-07,1.07887637711644e-06,1.24041676695478e-06,-3.47490998347186,TRUE,FALSE,TRUE,TRUE,AIH,
VEGFA-FLT1,IgG+ B cell,CD8+ T cell 1,2.00818226759119e-05,3.55531396191731e-05,3.78216195971016e-06,1.14590761426844e-06,all4,2,2,2,2,2.78174811475425e-05,2.4640347869893e-06,2.00818226759119e-05,3.55531396191731e-05,1.14590761426844e-06,3.78216195971016e-06,3.47220916146901,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-SDC1,IgM+ B cell,IgG+ plasmablast / plasma cell,0.000255502110672018,0.000521275521810753,4.02883114394831e-05,2.9927333755893e-05,all4,2,2,2,2,0.000388388816241386,3.5107822597688e-05,0.000255502110672018,0.000521275521810753,2.9927333755893e-05,4.02883114394831e-05,3.46589140788844,TRUE,TRUE,FALSE,TRUE,irHepatitis,
IL15-IL15RA_IL2RB_IL2RG,IgG+ plasmablast / plasma cell,Vascular endothelial cell,0,0,6.54264998603258e-07,2.83581383637488e-07,all4,2,2,2,2,0,4.68923191120373e-07,0,0,2.83581383637488e-07,6.54264998603258e-07,-3.4636921835402,TRUE,FALSE,TRUE,TRUE,AIH,
HLA-B-CD8A,CD8+ T cell 2,Cholangiocyte,0.000152209824981873,7.44816477730948e-05,9.08330663880095e-06,1.13925376291045e-05,all4,2,2,2,2,0.000113345736377484,1.02379221339527e-05,7.44816477730948e-05,0.000152209824981873,9.08330663880095e-06,1.13925376291045e-05,3.46275858218236,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,IgG+ plasmablast / plasma cell,Sinusoidal endothelial cell,8.31520019915837e-07,0,6.43910350717521e-06,3.60906345416504e-06,all4,2,2,2,2,4.15760009957918e-07,5.02408348067012e-06,0,8.31520019915837e-07,3.60906345416504e-06,6.43910350717521e-06,-3.45469402046089,TRUE,FALSE,TRUE,TRUE,AIH,
IL15-IL15RA_IL2RB_IL2RG,Cholangiocyte,Vascular endothelial cell,0,0,5.39886160438983e-07,3.75095267054444e-07,all4,2,2,2,2,0,4.57490713746714e-07,0,0,3.75095267054444e-07,5.39886160438983e-07,-3.43134713106845,TRUE,FALSE,TRUE,TRUE,AIH,
CCL16-CCR1,IgM+ B cell,Cholangiocyte,5.24263506622564e-06,1.7721040332281e-05,7.58370748286304e-07,1.29028634188292e-06,all4,2,2,2,2,1.14818376992533e-05,1.02432854508461e-06,5.24263506622564e-06,1.7721040332281e-05,7.58370748286304e-07,1.29028634188292e-06,3.42809150461936,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CSF1-CSF1R,IgM+ B cell,IgG+ plasmablast / plasma cell,0.000163309366085315,2.73915758583852e-05,7.22896561273301e-06,1.04665732847495e-05,all4,2,2,2,2,9.53504709718503e-05,8.84776944874123e-06,2.73915758583852e-05,0.000163309366085315,7.22896561273301e-06,1.04665732847495e-05,3.42296010524986,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL16-CCR1,CD4+ T cell,CD8+ T cell 3,2.64424820794335e-05,6.32803860208651e-06,1.60996521494353e-06,1.37407287928815e-06,all4,2,2,2,2,1.638526034076e-05,1.49201904711584e-06,6.32803860208651e-06,2.64424820794335e-05,1.37407287928815e-06,1.60996521494353e-06,3.41666865320396,TRUE,TRUE,FALSE,TRUE,irHepatitis,
HLA-B-CD8A,IgM+ B cell,IgG+ B cell,0.000176361181288831,0.00017861828521037,1.79174485424877e-05,1.52694999840957e-05,all4,2,2,2,2,0.000177489733249601,1.65934742632917e-05,0.000176361181288831,0.00017861828521037,1.52694999840957e-05,1.79174485424877e-05,3.41536950813803,TRUE,TRUE,FALSE,TRUE,irHepatitis,
IL15-IL15RA_IL2RB_IL2RG,Stellate cell,Hepatocyte 4,0,0,4.13797056295571e-07,4.88643009664591e-07,all4,2,2,2,2,0,4.51220032980081e-07,0,0,4.13797056295571e-07,4.88643009664591e-07,-3.41329309599424,TRUE,FALSE,TRUE,TRUE,AIH,
CCL16-CCR1,IgG+ B cell,Macrophage 2,1.59537213668684e-05,2.70217576529242e-05,1.39434500242314e-06,2.56557644031006e-06,all4,2,2,2,2,2.14877395098963e-05,1.9799607213666e-06,1.59537213668684e-05,2.70217576529242e-05,1.39434500242314e-06,2.56557644031006e-06,3.40944331760705,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL15-CCR1,Vascular endothelial cell,Vascular endothelial cell,5.26926597746571e-06,1.49028858026028e-06,4.38996785715864e-07,1.17258889839396e-07,all4,2,2,2,2,3.379777278863e-06,2.7812783777763e-07,1.49028858026028e-06,5.26926597746571e-06,1.17258889839396e-07,4.38996785715864e-07,3.39881709688085,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL5-CCR1,CD4+ T cell,CD8+ T cell 3,0.000116272946530807,4.29982666117081e-05,8.8713250315116e-06,6.1954751978012e-06,all4,2,2,2,2,7.96356065712574e-05,7.5334001146564e-06,4.29982666117081e-05,0.000116272946530807,6.1954751978012e-06,8.8713250315116e-06,3.39396366844581,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CSF1-CSF1R,Cholangiocyte,CD8+ T cell 2,8.37403172463359e-05,4.95087983736045e-05,5.3704243714243e-06,7.27392138730095e-06,all4,2,2,2,2,6.66245578099702e-05,6.32217287936263e-06,4.95087983736045e-05,8.37403172463359e-05,5.3704243714243e-06,7.27392138730095e-06,3.38794671519363,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL16-CCR1,CD4+ T cell,CD8+ T cell 2,1.37723940165882e-05,3.02080442535337e-06,7.70993651980517e-07,7.70507597225164e-07,all4,2,2,2,2,8.39659922097079e-06,7.7075062460284e-07,3.02080442535337e-06,1.37723940165882e-05,7.70507597225164e-07,7.70993651980517e-07,3.36853917557413,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL5-CCR1,Sinusoidal endothelial cell,IgM+ B cell,4.48481881066583e-07,1.38830743209706e-07,4.14310772766131e-06,2.78875860547637e-06,all4,2,2,2,2,2.93656312138144e-07,3.46593316656884e-06,1.38830743209706e-07,4.48481881066583e-07,2.78875860547637e-06,4.14310772766131e-06,-3.3672810486508,TRUE,FALSE,TRUE,TRUE,AIH,
CCL5-CCR1,Cholangiocyte,IgG+ plasmablast / plasma cell,3.56475419795205e-05,9.16480412865918e-05,5.85508665533862e-06,6.42571315921654e-06,all4,2,2,2,2,6.36477916330561e-05,6.14039990727758e-06,3.56475419795205e-05,9.16480412865918e-05,5.85508665533862e-06,6.42571315921654e-06,3.36382490124754,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CSF1-CSF1R,Vascular endothelial cell,CD8+ T cell 2,4.86827223275804e-05,1.75917374916446e-05,3.18250582686589e-06,3.21959734333635e-06,all4,2,2,2,2,3.31372299096125e-05,3.20105158510112e-06,1.75917374916446e-05,4.86827223275804e-05,3.18250582686589e-06,3.21959734333635e-06,3.35295542659725,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Cholangiocyte,Sinusoidal endothelial cell,1.35181559231026e-06,4.76943429614029e-07,8.47008924272689e-06,1.09951065362089e-05,all4,2,2,2,2,9.14379510962145e-07,9.7325978894679e-06,4.76943429614029e-07,1.35181559231026e-06,8.47008924272689e-06,1.09951065362089e-05,-3.34694870138465,TRUE,FALSE,TRUE,TRUE,AIH,
HLA-B-CD8A,IgG+ plasmablast / plasma cell,IgG+ B cell,0.000138108598688429,0.000344522802073535,2.97377940539684e-05,1.88158534538932e-05,all4,2,2,2,2,0.000241315700380982,2.42768237539308e-05,0.000138108598688429,0.000344522802073535,1.88158534538932e-05,2.97377940539684e-05,3.31077464971498,TRUE,TRUE,FALSE,TRUE,irHepatitis,
MHC-I,CD8+ T cell 2,Cholangiocyte,0.000152209824981873,0.000108608236355056,1.14819561861452e-05,1.47798650835376e-05,all4,2,2,2,2,0.000130409030668465,1.31309106348414e-05,0.000108608236355056,0.000152209824981873,1.14819561861452e-05,1.47798650835376e-05,3.30739564846513,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL16-CCR1,IgM+ B cell,CD8+ T cell 1,1.6515899494578e-05,9.9192402402579e-06,9.3289817441621e-07,1.65379714052181e-06,all4,2,2,2,2,1.3217569867418e-05,1.29334765746901e-06,9.9192402402579e-06,1.6515899494578e-05,9.3289817441621e-07,1.65379714052181e-06,3.30715008725577,TRUE,TRUE,FALSE,TRUE,irHepatitis,
VEGFA-FLT1,Vascular endothelial cell,CD8+ T cell 2,1.06669359049587e-05,3.22106244240375e-06,8.60124880720298e-07,4.76547749674748e-07,all4,2,2,2,2,6.94399917368124e-06,6.68336315197523e-07,3.22106244240375e-06,1.06669359049587e-05,4.76547749674748e-07,8.60124880720298e-07,3.28927541700692,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL16-CCR1,IgG+ B cell,IgM+ B cell,3.03404148623573e-05,7.34092333767395e-06,5.83129069307617e-07,3.18995002473317e-06,all4,2,2,2,2,1.88406691000156e-05,1.88653954702039e-06,7.34092333767395e-06,3.03404148623573e-05,5.83129069307617e-07,3.18995002473317e-06,3.28830247164911,TRUE,TRUE,FALSE,TRUE,irHepatitis,
MHC-I,IgM+ B cell,IgG+ B cell,0.000176361181288831,0.00026681055617254,2.39895208325783e-05,2.1473071307547e-05,all4,2,2,2,2,0.000221585868730685,2.27312960700626e-05,0.000176361181288831,0.00026681055617254,2.1473071307547e-05,2.39895208325783e-05,3.28245487770063,TRUE,TRUE,FALSE,TRUE,irHepatitis,
VEGFA-FLT1,Cholangiocyte,Cholangiocyte,0.000275733468020315,0.000501750933712464,2.72124136810412e-05,5.3380837469809e-05,all4,2,2,2,2,0.00038874220086639,4.02966255754251e-05,0.000275733468020315,0.000501750933712464,2.72124136810412e-05,5.3380837469809e-05,3.26858382525547,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL5-CCR1,CD8+ T cell 1,CD8+ T cell 2,0.000177781096486206,0.000154316021526306,1.71653442469113e-05,1.74080371810235e-05,all4,2,2,2,2,0.000166048559006256,1.72866907139674e-05,0.000154316021526306,0.000177781096486206,1.71653442469113e-05,1.74080371810235e-05,3.26038208920613,TRUE,TRUE,FALSE,TRUE,irHepatitis,
HLA-B-CD8A,CD8+ T cell 3,Cholangiocyte,0.000295177673091871,8.13636052224385e-05,1.93720835385612e-05,1.98520421918629e-05,all4,2,2,2,2,0.000188270639157155,1.96120628652121e-05,8.13636052224385e-05,0.000295177673091871,1.93720835385612e-05,1.98520421918629e-05,3.25991875477732,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL5-CCR1,CD8+ T cell 3,Cholangiocyte,0.000144197273654325,7.97100948775268e-05,1.1891473048341e-05,1.14693664714318e-05,all4,2,2,2,2,0.000111953684265926,1.16804197598864e-05,7.97100948775268e-05,0.000144197273654325,1.14693664714318e-05,1.1891473048341e-05,3.25557861926274,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL5-CCR1,CD8+ T cell 3,CD8+ T cell 2,0.000216341456116473,9.31599064318292e-05,1.68838404244492e-05,1.56079441098532e-05,all4,2,2,2,2,0.000154750681274151,1.62458922671512e-05,9.31599064318292e-05,0.000216341456116473,1.56079441098532e-05,1.68838404244492e-05,3.2480898055622,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL14-CCR1,IgG+ B cell,CD8+ T cell 3,1.68724435342961e-05,2.35473668901143e-05,3.20068450937464e-06,9.95466362642988e-07,all4,2,2,2,2,2.02099052122052e-05,2.09807543600882e-06,1.68724435342961e-05,2.35473668901143e-05,9.95466362642988e-07,3.20068450937464e-06,3.23946969542463,TRUE,TRUE,FALSE,TRUE,irHepatitis,
IL15-IL15RA_IL2RB_IL2RG,CD4+ T cell,Vascular endothelial cell,0,0,5.17002016374488e-07,2.68980839886358e-07,all4,2,2,2,2,0,3.92991428130423e-07,0,0,2.68980839886358e-07,5.17002016374488e-07,-3.23388588831659,TRUE,FALSE,TRUE,TRUE,AIH,
CCL15-CCR1,Macrophage 2,CD8+ T cell 2,7.7608458535759e-06,8.52823776379914e-07,2.65828708325796e-07,5.69359198241713e-07,all4,2,2,2,2,4.30683481497791e-06,4.17593953283754e-07,8.52823776379914e-07,7.7608458535759e-06,2.65828708325796e-07,5.69359198241713e-07,3.22896511605697,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL5-CCR1,CD4+ T cell,CD8+ T cell 1,0.000106474363085125,5.34661933024197e-05,8.5815443907892e-06,8.48501559133785e-06,all4,2,2,2,2,7.99702781937724e-05,8.53327999106352e-06,5.34661933024197e-05,0.000106474363085125,8.48501559133785e-06,8.5815443907892e-06,3.22125391515707,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL15-CCR1,CD8+ T cell 2,Cholangiocyte,4.18819600754883e-05,1.8357847744854e-05,3.37446463532601e-06,3.0089435653725e-06,all4,2,2,2,2,3.01199039101712e-05,3.19170410034926e-06,1.8357847744854e-05,4.18819600754883e-05,3.0089435653725e-06,3.37446463532601e-06,3.21958135386274,TRUE,TRUE,FALSE,TRUE,irHepatitis,
VEGFA-FLT1,CD8+ T cell 3,Cholangiocyte,1.81857337495011e-05,1.31760615937013e-05,1.55433978056284e-06,1.75471072314079e-06,all4,2,2,2,2,1.56808976716012e-05,1.65452525185182e-06,1.31760615937013e-05,1.81857337495011e-05,1.55433978056284e-06,1.75471072314079e-06,3.20862179495117,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL5-CCR1,Cholangiocyte,Cholangiocyte,0.000113411273322885,9.59564044079583e-05,1.38388062611053e-05,8.75518214528952e-06,all4,2,2,2,2,0.000104683838865422,1.12969942031974e-05,9.59564044079583e-05,0.000113411273322885,8.75518214528952e-06,1.38388062611053e-05,3.2067151683344,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL16-CCR1,Cholangiocyte,CD8+ T cell 2,2.7661945606789e-05,4.71350605796402e-06,8.59679593040073e-07,2.58701050344951e-06,all4,2,2,2,2,1.61877258323765e-05,1.72334504824479e-06,4.71350605796402e-06,2.7661945606789e-05,8.59679593040073e-07,2.58701050344951e-06,3.19716914349531,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL5-CCR1,CD8+ T cell 3,CD8+ T cell 1,0.000209496107867272,0.000284304655806246,2.73958362748471e-05,2.69356425776937e-05,all4,2,2,2,2,0.000246900381836759,2.71657394262704e-05,0.000209496107867272,0.000284304655806246,2.69356425776937e-05,2.73958362748471e-05,3.18186182526895,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL5-CCR1,Cholangiocyte,Macrophage 1,8.12288826769774e-05,6.28459616817016e-05,8.91804849046436e-06,6.8905615327884e-06,all4,2,2,2,2,7.20374221793395e-05,7.90430501162638e-06,6.28459616817016e-05,8.12288826769774e-05,6.8905615327884e-06,8.91804849046436e-06,3.18046588146962,TRUE,TRUE,FALSE,TRUE,irHepatitis,
IL15-IL15RA_IL2RB_IL2RG,Hepatocyte 2,Hepatocyte 4,0,0,6.22905091311172e-07,1.2719437603905e-07,all4,2,2,2,2,0,3.75049733675111e-07,0,0,1.2719437603905e-07,6.22905091311172e-07,-3.17378725745222,TRUE,FALSE,TRUE,TRUE,AIH,
CCL15-CCR1,Vascular endothelial cell,Macrophage 1,1.40003490359809e-05,4.7192837525852e-06,7.25127013363667e-07,1.27400018231148e-06,all4,2,2,2,2,9.35981639428303e-06,9.99563597837573e-07,4.7192837525852e-06,1.40003490359809e-05,7.25127013363667e-07,1.27400018231148e-06,3.16836482528136,TRUE,TRUE,FALSE,TRUE,irHepatitis,
IL15-IL15RA_IL2RB_IL2RG,CD8+ T cell 2,IgM+ B cell,9.83263609651976e-07,4.15420704851166e-06,3.10472738291433e-07,1.78816937283293e-07,all4,2,2,2,2,2.56873532908182e-06,2.44644837787363e-07,9.83263609651976e-07,4.15420704851166e-06,1.78816937283293e-07,3.10472738291433e-07,3.16607431226285,TRUE,TRUE,FALSE,TRUE,irHepatitis,
IL15-IL15RA_IL2RB_IL2RG,Cholangiocyte,Hepatocyte 4,0,0,5.12404305067513e-07,2.32437202232794e-07,all4,2,2,2,2,0,3.72420753650153e-07,0,0,2.32437202232794e-07,5.12404305067513e-07,-3.16476692503178,TRUE,FALSE,TRUE,TRUE,AIH,
FN1-SDC1,IgG+ B cell,CD8+ T cell 2,6.59337545063808e-05,9.50253333239012e-06,3.95648812413941e-06,4.45984289349673e-06,all4,2,2,2,2,3.77181439193854e-05,4.20816550881807e-06,9.50253333239012e-06,6.59337545063808e-05,3.95648812413941e-06,4.45984289349673e-06,3.14984627611776,TRUE,TRUE,FALSE,TRUE,irHepatitis,
VEGFA-FLT1,IgG+ B cell,CD4+ T cell,3.61100268356204e-05,1.11041909580537e-05,2.33425660335719e-06,2.90873501517159e-06,all4,2,2,2,2,2.3607108896837e-05,2.62149580926439e-06,1.11041909580537e-05,3.61100268356204e-05,2.33425660335719e-06,2.90873501517159e-06,3.14811675312178,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL5-CCR1,Macrophage 2,CD8+ T cell 3,4.55612249847218e-05,3.54462215133283e-05,5.71634621596382e-06,3.38626049195821e-06,all4,2,2,2,2,4.0503723249025e-05,4.55130335396102e-06,3.54462215133283e-05,4.55612249847218e-05,3.38626049195821e-06,5.71634621596382e-06,3.1406263500102,TRUE,TRUE,FALSE,TRUE,irHepatitis,
HLA-B-CD8A,IgM+ B cell,IgG+ plasmablast / plasma cell,0.000195358048936796,0.00022933436609401,2.52842261773444e-05,2.30012099461446e-05,all4,2,2,2,2,0.000212346207515403,2.41427180617445e-05,0.000195358048936796,0.00022933436609401,2.30012099461446e-05,2.52842261773444e-05,3.1342854959722,TRUE,TRUE,FALSE,TRUE,irHepatitis,
MHC-I,IgG+ B cell,IgG+ B cell,0.000427722158024452,0.000305234242629354,4.60567214568577e-05,3.73673532147571e-05,all4,2,2,2,2,0.000366478200326903,4.17120373358074e-05,0.000305234242629354,0.000427722158024452,3.73673532147571e-05,4.60567214568577e-05,3.13375998586135,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL15-CCR1,Macrophage 2,CD8+ T cell 3,7.33209384307684e-06,9.23918350121574e-06,6.15088495731912e-07,1.19310626178298e-06,all4,2,2,2,2,8.28563867214629e-06,9.04097378757446e-07,7.33209384307684e-06,9.23918350121574e-06,6.15088495731912e-07,1.19310626178298e-06,3.13145753458277,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL14-CCR1,Cholangiocyte,CD8+ T cell 2,8.5648590602308e-06,1.35159488977215e-05,9.85125200620373e-07,1.45813933591591e-06,all4,2,2,2,2,1.10404039789761e-05,1.22163226826814e-06,8.5648590602308e-06,1.35159488977215e-05,9.85125200620373e-07,1.45813933591591e-06,3.12783737379283,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CSF1-CSF1R,CD8+ T cell 3,Cholangiocyte,9.57511314732346e-05,7.52543528396352e-05,1.09655275900495e-05,8.52272654881368e-06,all4,2,2,2,2,8.55027421564349e-05,9.74412706943161e-06,7.52543528396352e-05,9.57511314732346e-05,8.52272654881368e-06,1.09655275900495e-05,3.12725055398305,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL16-CCR1,Stellate cell,CD8+ T cell 2,2.46537670599442e-05,1.14824938106768e-05,1.09671258953271e-06,2.9562087170449e-06,all4,2,2,2,2,1.80681304353105e-05,2.0264606532888e-06,1.14824938106768e-05,2.46537670599442e-05,1.09671258953271e-06,2.9562087170449e-06,3.12724266949638,TRUE,TRUE,FALSE,TRUE,irHepatitis,
IL15-IL15RA_IL2RB_IL2RG,Vascular endothelial cell,Sinusoidal endothelial cell,3.57856814797716e-08,0,2.49759918640377e-07,7.85558733966369e-07,all4,2,2,2,2,1.78928407398858e-08,5.17659326303373e-07,0,3.57856814797716e-08,2.49759918640377e-07,7.85558733966369e-07,-3.12637185705762,TRUE,FALSE,TRUE,TRUE,AIH,
