sample,x0,y0,n_hep,n_cd4,hep_with_cd4_contact,contact_frac,score
56784_c,17150.40965271,-9430.37451171875,31,39,12,0.387096774193548,12
56784_c,17150.40965271,-9380.37451171875,38,72,18,0.473684210526316,18
56784_c,17150.40965271,-9330.37451171875,41,84,20,0.487804878048781,20
56784_c,17150.40965271,-9280.37451171875,59,85,20,0.338983050847458,20
56784_c,17150.40965271,-9230.37451171875,74,76,16,0.216216216216216,16
56784_c,17150.40965271,-9180.37451171875,79,51,11,0.139240506329114,11
56784_c,17150.40965271,-9130.37451171875,89,21,9,0.101123595505618,9
56784_c,17150.40965271,-9080.37451171875,109,11,14,0.128440366972477,14
56784_c,17150.40965271,-9030.37451171875,120,13,18,0.15,18
56784_c,17150.40965271,-8980.37451171875,129,14,22,0.170542635658915,22
56784_c,17150.40965271,-8930.37451171875,157,10,18,0.114649681528662,18
56784_c,17150.40965271,-8880.37451171875,185,9,22,0.118918918918919,22
56784_c,17150.40965271,-8830.37451171875,182,17,16,0.0879120879120879,16
56784_c,17150.40965271,-8780.37451171875,175,28,15,0.0857142857142857,15
56784_c,17150.40965271,-8730.37451171875,161,43,14,0.0869565217391304,14
56784_c,17150.40965271,-8680.37451171875,123,47,17,0.138211382113821,17
56784_c,17150.40965271,-8630.37451171875,111,50,13,0.117117117117117,13
56784_c,17150.40965271,-8580.37451171875,132,41,14,0.106060606060606,14
56784_c,17150.40965271,-8530.37451171875,117,29,15,0.128205128205128,15
56784_c,17150.40965271,-8480.37451171875,100,13,14,0.14,14
56784_c,17150.40965271,-8430.37451171875,81,8,9,0.111111111111111,9
56784_c,17200.40965271,-9430.37451171875,43,12,12,0.27906976744186,12
56784_c,17200.40965271,-9380.37451171875,56,32,26,0.464285714285714,26
56784_c,17200.40965271,-9330.37451171875,64,42,34,0.53125,34
56784_c,17200.40965271,-9280.37451171875,84,44,40,0.476190476190476,40
56784_c,17200.40965271,-9230.37451171875,93,42,37,0.397849462365591,37
56784_c,17200.40965271,-9180.37451171875,83,45,30,0.36144578313253,30
56784_c,17200.40965271,-9130.37451171875,82,32,21,0.25609756097561,21
56784_c,17200.40965271,-9080.37451171875,95,26,18,0.189473684210526,18
56784_c,17200.40965271,-9030.37451171875,95,27,13,0.136842105263158,13
56784_c,17200.40965271,-8980.37451171875,104,24,16,0.153846153846154,16
56784_c,17200.40965271,-8930.37451171875,131,16,12,0.0916030534351145,12
56784_c,17200.40965271,-8880.37451171875,166,11,18,0.108433734939759,18
56784_c,17200.40965271,-8830.37451171875,165,18,22,0.133333333333333,22
56784_c,17200.40965271,-8780.37451171875,161,30,22,0.136645962732919,22
56784_c,17200.40965271,-8730.37451171875,142,47,21,0.147887323943662,21
56784_c,17200.40965271,-8680.37451171875,103,54,24,0.233009708737864,24
56784_c,17200.40965271,-8630.37451171875,85,60,17,0.2,17
56784_c,17200.40965271,-8580.37451171875,101,50,15,0.148514851485149,15
56784_c,17200.40965271,-8530.37451171875,94,38,20,0.212765957446809,20
56784_c,17200.40965271,-8480.37451171875,86,20,19,0.22093023255814,19
56784_c,17200.40965271,-8430.37451171875,74,12,14,0.189189189189189,14
56784_c,17250.40965271,-9430.37451171875,52,7,12,0.230769230769231,12
56784_c,17250.40965271,-9380.37451171875,71,21,29,0.408450704225352,29
56784_c,17250.40965271,-9330.37451171875,83,28,38,0.457831325301205,38
56784_c,17250.40965271,-9280.37451171875,105,31,48,0.457142857142857,48
56784_c,17250.40965271,-9230.37451171875,114,34,47,0.412280701754386,47
56784_c,17250.40965271,-9180.37451171875,92,41,46,0.5,46
56784_c,17250.40965271,-9130.37451171875,88,34,35,0.397727272727273,35
56784_c,17250.40965271,-9080.37451171875,99,30,30,0.303030303030303,30
56784_c,17250.40965271,-9030.37451171875,98,30,21,0.214285714285714,21
56784_c,17250.40965271,-8980.37451171875,96,27,21,0.21875,21
56784_c,17250.40965271,-8930.37451171875,123,17,12,0.0975609756097561,12
56784_c,17250.40965271,-8880.37451171875,152,12,17,0.111842105263158,17
56784_c,17250.40965271,-8830.37451171875,154,20,23,0.149350649350649,23
56784_c,17250.40965271,-8780.37451171875,147,33,28,0.19047619047619,28
56784_c,17250.40965271,-8730.37451171875,141,48,28,0.198581560283688,28
56784_c,17250.40965271,-8680.37451171875,107,54,31,0.289719626168224,31
56784_c,17250.40965271,-8630.37451171875,86,62,25,0.290697674418605,25
56784_c,17250.40965271,-8580.37451171875,89,52,26,0.292134831460674,26
56784_c,17250.40965271,-8530.37451171875,84,38,20,0.238095238095238,20
56784_c,17250.40965271,-8480.37451171875,73,20,19,0.26027397260274,19
56784_c,17250.40965271,-8430.37451171875,60,13,14,0.233333333333333,14
56784_c,17300.40965271,-9430.37451171875,53,6,8,0.150943396226415,8
56784_c,17300.40965271,-9380.37451171875,83,15,24,0.289156626506024,24
56784_c,17300.40965271,-9330.37451171875,98,21,33,0.336734693877551,33
56784_c,17300.40965271,-9280.37451171875,127,23,43,0.338582677165354,43
56784_c,17300.40965271,-9230.37451171875,127,27,42,0.330708661417323,42
56784_c,17300.40965271,-9180.37451171875,104,32,40,0.384615384615385,40
56784_c,17300.40965271,-9130.37451171875,90,30,28,0.311111111111111,28
56784_c,17300.40965271,-9080.37451171875,96,30,30,0.3125,30
56784_c,17300.40965271,-9030.37451171875,93,31,22,0.236559139784946,22
56784_c,17300.40965271,-8980.37451171875,103,28,20,0.194174757281553,20
56784_c,17300.40965271,-8930.37451171875,131,23,24,0.183206106870229,24
56784_c,17300.40965271,-8880.37451171875,157,18,28,0.178343949044586,28
56784_c,17300.40965271,-8830.37451171875,161,24,32,0.198757763975155,32
56784_c,17300.40965271,-8780.37451171875,154,33,39,0.253246753246753,39
56784_c,17300.40965271,-8730.37451171875,148,43,36,0.243243243243243,36
56784_c,17300.40965271,-8680.37451171875,120,47,37,0.308333333333333,37
56784_c,17300.40965271,-8630.37451171875,101,55,32,0.316831683168317,32
56784_c,17300.40965271,-8580.37451171875,106,46,40,0.377358490566038,40
56784_c,17300.40965271,-8530.37451171875,100,36,37,0.37,37
56784_c,17300.40965271,-8480.37451171875,85,23,37,0.435294117647059,37
56784_c,17300.40965271,-8430.37451171875,66,15,28,0.424242424242424,28
56784_c,17300.40965271,-8380.37451171875,43,5,13,0.302325581395349,13
56784_c,17350.40965271,-9380.37451171875,100,8,18,0.18,18
56784_c,17350.40965271,-9330.37451171875,119,14,32,0.26890756302521,32
56784_c,17350.40965271,-9280.37451171875,152,16,42,0.276315789473684,42
56784_c,17350.40965271,-9230.37451171875,151,22,44,0.291390728476821,44
56784_c,17350.40965271,-9180.37451171875,122,32,50,0.409836065573771,50
56784_c,17350.40965271,-9130.37451171875,99,35,43,0.434343434343434,43
56784_c,17350.40965271,-9080.37451171875,99,35,41,0.414141414141414,41
56784_c,17350.40965271,-9030.37451171875,95,36,32,0.336842105263158,32
56784_c,17350.40965271,-8980.37451171875,113,32,28,0.247787610619469,28
56784_c,17350.40965271,-8930.37451171875,139,25,26,0.18705035971223,26
56784_c,17350.40965271,-8880.37451171875,164,18,27,0.164634146341463,27
56784_c,17350.40965271,-8830.37451171875,176,20,31,0.176136363636364,31
56784_c,17350.40965271,-8780.37451171875,177,28,40,0.225988700564972,40
56784_c,17350.40965271,-8730.37451171875,172,37,37,0.215116279069767,37
56784_c,17350.40965271,-8680.37451171875,146,42,41,0.280821917808219,41
56784_c,17350.40965271,-8630.37451171875,136,49,31,0.227941176470588,31
56784_c,17350.40965271,-8580.37451171875,141,43,38,0.269503546099291,38
56784_c,17350.40965271,-8530.37451171875,131,33,35,0.267175572519084,35
56784_c,17350.40965271,-8480.37451171875,110,21,35,0.318181818181818,35
56784_c,17350.40965271,-8430.37451171875,91,13,25,0.274725274725275,25
56784_c,17400.40965271,-9380.37451171875,103,7,21,0.203883495145631,21
56784_c,17400.40965271,-9330.37451171875,120,15,34,0.283333333333333,34
56784_c,17400.40965271,-9280.37451171875,149,20,50,0.335570469798658,50
56784_c,17400.40965271,-9230.37451171875,150,27,53,0.353333333333333,53
56784_c,17400.40965271,-9180.37451171875,132,35,67,0.507575757575758,67
56784_c,17400.40965271,-9130.37451171875,111,38,56,0.504504504504505,56
56784_c,17400.40965271,-9080.37451171875,116,36,55,0.474137931034483,55
56784_c,17400.40965271,-9030.37451171875,122,31,40,0.327868852459016,40
56784_c,17400.40965271,-8980.37451171875,140,27,35,0.25,35
56784_c,17400.40965271,-8930.37451171875,159,21,26,0.163522012578616,26
56784_c,17400.40965271,-8880.37451171875,175,13,22,0.125714285714286,22
56784_c,17400.40965271,-8830.37451171875,190,9,25,0.131578947368421,25
56784_c,17400.40965271,-8780.37451171875,189,11,34,0.17989417989418,34
56784_c,17400.40965271,-8730.37451171875,186,10,31,0.166666666666667,31
56784_c,17400.40965271,-8680.37451171875,167,13,35,0.209580838323353,35
56784_c,17400.40965271,-8630.37451171875,167,17,30,0.179640718562874,30
56784_c,17400.40965271,-8580.37451171875,173,17,37,0.213872832369942,37
56784_c,17400.40965271,-8530.37451171875,170,16,33,0.194117647058824,33
56784_c,17400.40965271,-8480.37451171875,147,14,33,0.224489795918367,33
56784_c,17400.40965271,-8430.37451171875,120,8,23,0.191666666666667,23
56784_c,17450.40965271,-9380.37451171875,99,7,19,0.191919191919192,19
56784_c,17450.40965271,-9330.37451171875,116,12,27,0.232758620689655,27
56784_c,17450.40965271,-9280.37451171875,145,16,37,0.255172413793103,37
56784_c,17450.40965271,-9230.37451171875,145,18,37,0.255172413793103,37
56784_c,17450.40965271,-9180.37451171875,136,23,54,0.397058823529412,54
56784_c,17450.40965271,-9130.37451171875,125,21,47,0.376,47
56784_c,17450.40965271,-9080.37451171875,135,22,56,0.414814814814815,56
56784_c,17450.40965271,-9030.37451171875,147,19,49,0.333333333333333,49
56784_c,17450.40965271,-8980.37451171875,171,19,44,0.257309941520468,44
56784_c,17450.40965271,-8930.37451171875,185,17,40,0.216216216216216,40
56784_c,17450.40965271,-8880.37451171875,189,15,37,0.195767195767196,37
56784_c,17450.40965271,-8830.37451171875,201,10,29,0.144278606965174,29
56784_c,17450.40965271,-8780.37451171875,197,10,32,0.16243654822335,32
56784_c,17450.40965271,-8730.37451171875,190,7,27,0.142105263157895,27
56784_c,17450.40965271,-8680.37451171875,182,6,23,0.126373626373626,23
56784_c,17450.40965271,-8630.37451171875,199,7,21,0.105527638190955,21
56784_c,17450.40965271,-8580.37451171875,206,8,31,0.150485436893204,31
56784_c,17450.40965271,-8530.37451171875,203,7,29,0.142857142857143,29
56784_c,17450.40965271,-8480.37451171875,178,7,29,0.162921348314607,29
56784_c,17500.40965271,-9380.37451171875,100,8,22,0.22,22
56784_c,17500.40965271,-9330.37451171875,123,13,31,0.252032520325203,31
56784_c,17500.40965271,-9280.37451171875,152,16,38,0.25,38
56784_c,17500.40965271,-9230.37451171875,147,16,36,0.244897959183673,36
56784_c,17500.40965271,-9180.37451171875,138,19,45,0.326086956521739,45
56784_c,17500.40965271,-9130.37451171875,129,17,39,0.302325581395349,39
56784_c,17500.40965271,-9080.37451171875,130,21,51,0.392307692307692,51
56784_c,17500.40965271,-9030.37451171875,140,19,47,0.335714285714286,47
56784_c,17500.40965271,-8980.37451171875,170,19,45,0.264705882352941,45
56784_c,17500.40965271,-8930.37451171875,184,20,54,0.293478260869565,54
56784_c,17500.40965271,-8880.37451171875,183,17,47,0.256830601092896,47
56784_c,17500.40965271,-8830.37451171875,196,9,36,0.183673469387755,36
56784_c,17500.40965271,-8780.37451171875,200,9,43,0.215,43
56784_c,17500.40965271,-8730.37451171875,187,8,35,0.18716577540107,35
56784_c,17550.40965271,-9380.37451171875,90,10,23,0.255555555555556,23
56784_c,17550.40965271,-9330.37451171875,116,15,32,0.275862068965517,32
56784_c,17550.40965271,-9280.37451171875,142,18,39,0.274647887323944,39
56784_c,17550.40965271,-9230.37451171875,138,20,43,0.311594202898551,43
56784_c,17550.40965271,-9180.37451171875,131,22,52,0.396946564885496,52
56784_c,17550.40965271,-9130.37451171875,124,20,42,0.338709677419355,42
56784_c,17550.40965271,-9080.37451171875,121,22,51,0.421487603305785,51
56784_c,17550.40965271,-9030.37451171875,131,20,49,0.374045801526718,49
56784_c,17550.40965271,-8980.37451171875,153,18,44,0.287581699346405,44
56784_c,17550.40965271,-8930.37451171875,169,16,46,0.272189349112426,46
56784_c,17550.40965271,-8880.37451171875,174,12,42,0.241379310344828,42
56784_c,17550.40965271,-8830.37451171875,190,5,25,0.131578947368421,25
56784_c,17550.40965271,-8780.37451171875,194,5,29,0.149484536082474,29
56784_c,17600.40965271,-9380.37451171875,69,12,25,0.36231884057971,25
56784_c,17600.40965271,-9330.37451171875,98,15,31,0.316326530612245,31
56784_c,17600.40965271,-9280.37451171875,124,18,37,0.298387096774194,37
56784_c,17600.40965271,-9230.37451171875,127,18,40,0.31496062992126,40
56784_c,17600.40965271,-9180.37451171875,126,21,47,0.373015873015873,47
56784_c,17600.40965271,-9130.37451171875,125,17,38,0.304,38
56784_c,17600.40965271,-9080.37451171875,122,22,47,0.385245901639344,47
56784_c,17600.40965271,-9030.37451171875,127,20,47,0.37007874015748,47
56784_c,17600.40965271,-8980.37451171875,144,19,42,0.291666666666667,42
56784_c,17600.40965271,-8930.37451171875,167,16,46,0.275449101796407,46
56784_c,17600.40965271,-8880.37451171875,173,12,38,0.219653179190751,38
56784_c,17650.40965271,-9430.37451171875,34,8,6,0.176470588235294,6
56784_c,17650.40965271,-9380.37451171875,52,14,15,0.288461538461538,15
56784_c,17650.40965271,-9330.37451171875,87,15,20,0.229885057471264,20
56784_c,17650.40965271,-9280.37451171875,109,17,25,0.229357798165138,25
56784_c,17650.40965271,-9230.37451171875,120,17,34,0.283333333333333,34
56784_c,17650.40965271,-9180.37451171875,122,15,36,0.295081967213115,36
56784_c,17650.40965271,-9130.37451171875,128,15,39,0.3046875,39
56784_c,17650.40965271,-9080.37451171875,119,22,50,0.420168067226891,50
56784_c,17650.40965271,-9030.37451171875,130,21,52,0.4,52
56784_c,17650.40965271,-8980.37451171875,148,20,47,0.317567567567568,47
56784_c,17650.40965271,-8930.37451171875,170,19,59,0.347058823529412,59
56784_c,17650.40965271,-8880.37451171875,176,13,45,0.255681818181818,45
56784_c,17650.40965271,-8830.37451171875,189,5,27,0.142857142857143,27
56784_c,17650.40965271,-8780.37451171875,196,5,29,0.147959183673469,29
56784_c,17700.40965271,-9380.37451171875,49,15,12,0.244897959183673,12
56784_c,17700.40965271,-9330.37451171875,86,16,17,0.197674418604651,17
56784_c,17700.40965271,-9280.37451171875,108,18,23,0.212962962962963,23
56784_c,17700.40965271,-9230.37451171875,134,19,44,0.328358208955224,44
56784_c,17700.40965271,-9180.37451171875,137,15,43,0.313868613138686,43
56784_c,17700.40965271,-9130.37451171875,138,17,50,0.36231884057971,50
56784_c,17700.40965271,-9080.37451171875,124,22,58,0.467741935483871,58
56784_c,17700.40965271,-9030.37451171875,142,20,60,0.422535211267606,60
56784_c,17700.40965271,-8980.37451171875,146,17,48,0.328767123287671,48
56784_c,17700.40965271,-8930.37451171875,166,16,51,0.307228915662651,51
56784_c,17700.40965271,-8880.37451171875,173,10,36,0.208092485549133,36
56784_c,17700.40965271,-8780.37451171875,188,5,23,0.122340425531915,23
56784_c,17750.40965271,-9380.37451171875,53,12,7,0.132075471698113,7
56784_c,17750.40965271,-9330.37451171875,88,13,10,0.113636363636364,10
56784_c,17750.40965271,-9280.37451171875,111,15,16,0.144144144144144,16
56784_c,17750.40965271,-9230.37451171875,136,17,40,0.294117647058824,40
56784_c,17750.40965271,-9180.37451171875,142,13,40,0.28169014084507,40
56784_c,17750.40965271,-9130.37451171875,138,17,51,0.369565217391304,51
56784_c,17750.40965271,-9080.37451171875,135,19,56,0.414814814814815,56
56784_c,17750.40965271,-9030.37451171875,160,17,58,0.3625,58
56784_c,17750.40965271,-8980.37451171875,158,14,48,0.30379746835443,48
56784_c,17750.40965271,-8930.37451171875,173,12,46,0.265895953757225,46
56784_c,17750.40965271,-8880.37451171875,181,9,37,0.204419889502762,37
56784_c,17750.40965271,-8830.37451171875,189,7,28,0.148148148148148,28
56784_c,17750.40965271,-8780.37451171875,172,9,24,0.13953488372093,24
56784_c,17750.40965271,-8730.37451171875,169,6,16,0.0946745562130178,16
56784_c,17750.40965271,-8680.37451171875,178,7,18,0.101123595505618,18
56784_c,17750.40965271,-8630.37451171875,200,5,19,0.095,19
56784_c,17750.40965271,-8480.37451171875,199,7,22,0.110552763819095,22
56784_c,17750.40965271,-8430.37451171875,157,6,18,0.114649681528662,18
56784_c,17750.40965271,-8380.37451171875,105,5,6,0.0571428571428571,6
56784_c,17800.40965271,-9430.37451171875,37,9,4,0.108108108108108,4
56784_c,17800.40965271,-9380.37451171875,69,10,5,0.072463768115942,5
56784_c,17800.40965271,-9330.37451171875,102,12,10,0.0980392156862745,10
56784_c,17800.40965271,-9280.37451171875,132,14,20,0.151515151515152,20
56784_c,17800.40965271,-9230.37451171875,153,14,38,0.248366013071895,38
56784_c,17800.40965271,-9180.37451171875,158,11,38,0.240506329113924,38
56784_c,17800.40965271,-9130.37451171875,159,15,50,0.314465408805031,50
56784_c,17800.40965271,-9080.37451171875,163,15,47,0.288343558282209,47
56784_c,17800.40965271,-9030.37451171875,179,13,46,0.256983240223464,46
56784_c,17800.40965271,-8980.37451171875,180,11,40,0.222222222222222,40
56784_c,17800.40965271,-8930.37451171875,183,9,38,0.207650273224044,38
56784_c,17800.40965271,-8880.37451171875,183,7,29,0.158469945355191,29
56784_c,17800.40965271,-8830.37451171875,184,6,29,0.157608695652174,29
56784_c,17800.40965271,-8780.37451171875,171,8,24,0.140350877192982,24
56784_c,17800.40965271,-8730.37451171875,172,7,27,0.156976744186047,27
56784_c,17800.40965271,-8680.37451171875,182,8,28,0.153846153846154,28
56784_c,17800.40965271,-8630.37451171875,205,6,29,0.141463414634146,29
56784_c,17800.40965271,-8580.37451171875,218,5,27,0.123853211009174,27
56784_c,17800.40965271,-8530.37451171875,224,6,23,0.102678571428571,23
56784_c,17800.40965271,-8480.37451171875,196,11,22,0.112244897959184,22
56784_c,17800.40965271,-8430.37451171875,158,10,20,0.126582278481013,20
56784_c,17800.40965271,-8380.37451171875,102,9,8,0.0784313725490196,8
56784_c,17850.40965271,-9430.37451171875,52,9,11,0.211538461538462,11
56784_c,17850.40965271,-9380.37451171875,83,9,11,0.132530120481928,11
56784_c,17850.40965271,-9330.37451171875,113,10,14,0.123893805309735,14
56784_c,17850.40965271,-9280.37451171875,141,12,23,0.163120567375887,23
56784_c,17850.40965271,-9230.37451171875,150,12,34,0.226666666666667,34
56784_c,17850.40965271,-9180.37451171875,156,7,32,0.205128205128205,32
56784_c,17850.40965271,-9130.37451171875,164,10,41,0.25,41
56784_c,17850.40965271,-9080.37451171875,173,11,44,0.254335260115607,44
56784_c,17850.40965271,-9030.37451171875,195,9,43,0.220512820512821,43
56784_c,17850.40965271,-8980.37451171875,198,7,37,0.186868686868687,37
56784_c,17850.40965271,-8930.37451171875,193,7,37,0.191709844559585,37
56784_c,17850.40965271,-8880.37451171875,183,7,30,0.163934426229508,30
56784_c,17850.40965271,-8830.37451171875,178,6,29,0.162921348314607,29
56784_c,17850.40965271,-8780.37451171875,163,8,24,0.147239263803681,24
56784_c,17850.40965271,-8730.37451171875,172,7,29,0.168604651162791,29
56784_c,17850.40965271,-8680.37451171875,185,8,33,0.178378378378378,33
56784_c,17850.40965271,-8630.37451171875,206,5,26,0.12621359223301,26
56784_c,17850.40965271,-8530.37451171875,227,5,16,0.0704845814977974,16
56784_c,17850.40965271,-8480.37451171875,187,10,12,0.0641711229946524,12
56784_c,17850.40965271,-8430.37451171875,147,9,8,0.054421768707483,8
56784_c,17850.40965271,-8380.37451171875,97,9,8,0.0824742268041237,8
56784_c,17900.40965271,-9330.37451171875,123,5,12,0.0975609756097561,12
56784_c,17900.40965271,-9280.37451171875,152,6,21,0.138157894736842,21
56784_c,17900.40965271,-9230.37451171875,150,6,26,0.173333333333333,26
56784_c,17900.40965271,-9180.37451171875,153,6,26,0.169934640522876,26
56784_c,17900.40965271,-9130.37451171875,158,8,33,0.208860759493671,33
56784_c,17900.40965271,-9080.37451171875,171,9,38,0.222222222222222,38
56784_c,17900.40965271,-9030.37451171875,190,9,46,0.242105263157895,46
56784_c,17900.40965271,-8980.37451171875,196,7,40,0.204081632653061,40
56784_c,17900.40965271,-8930.37451171875,191,7,44,0.230366492146597,44
56784_c,17900.40965271,-8880.37451171875,178,8,39,0.219101123595506,39
56784_c,17900.40965271,-8830.37451171875,165,7,30,0.181818181818182,30
56784_c,17900.40965271,-8780.37451171875,144,8,24,0.166666666666667,24
56784_c,17900.40965271,-8730.37451171875,150,8,34,0.226666666666667,34
56784_c,17900.40965271,-8680.37451171875,165,8,32,0.193939393939394,32
56784_c,17900.40965271,-8630.37451171875,192,5,26,0.135416666666667,26
56784_c,17900.40965271,-8530.37451171875,216,6,16,0.0740740740740741,16
56784_c,17900.40965271,-8480.37451171875,174,12,8,0.0459770114942529,8
56784_c,17900.40965271,-8430.37451171875,132,11,4,0.0303030303030303,4
56784_c,17900.40965271,-8380.37451171875,81,11,4,0.0493827160493827,4
56784_c,17950.40965271,-9280.37451171875,145,5,27,0.186206896551724,27
56784_c,17950.40965271,-9180.37451171875,141,6,25,0.177304964539007,25
56784_c,17950.40965271,-9130.37451171875,145,6,24,0.16551724137931,24
56784_c,17950.40965271,-9080.37451171875,162,10,26,0.160493827160494,26
56784_c,17950.40965271,-9030.37451171875,176,10,31,0.176136363636364,31
56784_c,17950.40965271,-8980.37451171875,186,10,34,0.182795698924731,34
56784_c,17950.40965271,-8930.37451171875,181,9,33,0.18232044198895,33
56784_c,17950.40965271,-8880.37451171875,175,10,31,0.177142857142857,31
56784_c,17950.40965271,-8830.37451171875,161,6,25,0.15527950310559,25
56784_c,17950.40965271,-8780.37451171875,151,7,19,0.125827814569536,19
56784_c,17950.40965271,-8730.37451171875,156,7,29,0.185897435897436,29
56784_c,17950.40965271,-8680.37451171875,172,7,27,0.156976744186047,27
56784_c,17950.40965271,-8630.37451171875,188,5,26,0.138297872340426,26
56784_c,17950.40965271,-8530.37451171875,210,10,19,0.0904761904761905,19
56784_c,17950.40965271,-8480.37451171875,172,15,10,0.0581395348837209,10
56784_c,17950.40965271,-8430.37451171875,127,14,6,0.047244094488189,6
56784_c,17950.40965271,-8380.37451171875,81,14,6,0.0740740740740741,6
56784_c,18000.40965271,-9330.37451171875,113,5,24,0.212389380530973,24
56784_c,18000.40965271,-9280.37451171875,143,6,33,0.230769230769231,33
56784_c,18000.40965271,-9180.37451171875,145,6,25,0.172413793103448,25
56784_c,18000.40965271,-9130.37451171875,147,7,20,0.136054421768708,20
56784_c,18000.40965271,-9080.37451171875,154,20,23,0.149350649350649,23
56784_c,18000.40965271,-9030.37451171875,162,21,33,0.203703703703704,33
56784_c,18000.40965271,-8980.37451171875,175,21,33,0.188571428571429,33
56784_c,18000.40965271,-8930.37451171875,172,20,32,0.186046511627907,32
56784_c,18000.40965271,-8880.37451171875,173,18,31,0.179190751445087,31
56784_c,18000.40965271,-8530.37451171875,180,11,19,0.105555555555556,19
56784_c,18000.40965271,-8480.37451171875,145,13,10,0.0689655172413793,10
56784_c,18000.40965271,-8430.37451171875,107,12,6,0.0560747663551402,6
56784_c,18000.40965271,-8380.37451171875,70,12,6,0.0857142857142857,6
56784_c,18050.40965271,-9380.37451171875,80,5,28,0.35,28
56784_c,18050.40965271,-9330.37451171875,106,5,28,0.264150943396226,28
56784_c,18050.40965271,-9280.37451171875,131,7,41,0.312977099236641,41
56784_c,18050.40965271,-9180.37451171875,136,6,27,0.198529411764706,27
56784_c,18050.40965271,-9130.37451171875,133,9,23,0.172932330827068,23
56784_c,18050.40965271,-9080.37451171875,135,25,31,0.22962962962963,31
56784_c,18050.40965271,-9030.37451171875,144,25,37,0.256944444444444,37
56784_c,18050.40965271,-8980.37451171875,162,25,37,0.228395061728395,37
56784_c,18050.40965271,-8930.37451171875,162,24,36,0.222222222222222,36
56784_c,18050.40965271,-8880.37451171875,167,20,33,0.197604790419162,33
56784_c,18050.40965271,-8530.37451171875,166,12,12,0.072289156626506,12
56784_c,18050.40965271,-8480.37451171875,132,13,12,0.0909090909090909,12
56784_c,18050.40965271,-8430.37451171875,94,13,12,0.127659574468085,12
56784_c,18050.40965271,-8380.37451171875,58,13,9,0.155172413793103,9
56784_c,18100.40965271,-9330.37451171875,110,6,25,0.227272727272727,25
56784_c,18100.40965271,-9280.37451171875,139,8,38,0.273381294964029,38
56784_c,18100.40965271,-9230.37451171875,138,6,26,0.188405797101449,26
56784_c,18100.40965271,-9180.37451171875,140,9,31,0.221428571428571,31
56784_c,18100.40965271,-9130.37451171875,126,14,27,0.214285714285714,27
56784_c,18100.40965271,-9080.37451171875,125,27,25,0.2,25
56784_c,18100.40965271,-9030.37451171875,129,28,31,0.24031007751938,31
56784_c,18100.40965271,-8980.37451171875,144,28,31,0.215277777777778,31
56784_c,18100.40965271,-8930.37451171875,148,26,27,0.182432432432432,27
56784_c,18100.40965271,-8880.37451171875,165,20,24,0.145454545454545,24
56784_c,18100.40965271,-8830.37451171875,174,5,17,0.0977011494252874,17
56784_c,18100.40965271,-8580.37451171875,154,8,17,0.11038961038961,17
56784_c,18100.40965271,-8530.37451171875,135,20,21,0.155555555555556,21
56784_c,18100.40965271,-8480.37451171875,112,21,21,0.1875,21
56784_c,18100.40965271,-8430.37451171875,81,21,21,0.259259259259259,21
56784_c,18100.40965271,-8380.37451171875,43,18,9,0.209302325581395,9
56784_c,18150.40965271,-9380.37451171875,96,5,28,0.291666666666667,28
56784_c,18150.40965271,-9330.37451171875,116,7,32,0.275862068965517,32
56784_c,18150.40965271,-9280.37451171875,143,8,40,0.27972027972028,40
56784_c,18150.40965271,-9230.37451171875,140,6,28,0.2,28
56784_c,18150.40965271,-9180.37451171875,131,13,30,0.229007633587786,30
56784_c,18150.40965271,-9130.37451171875,112,17,24,0.214285714285714,24
56784_c,18150.40965271,-9080.37451171875,112,30,20,0.178571428571429,20
56784_c,18150.40965271,-9030.37451171875,119,31,23,0.19327731092437,23
56784_c,18150.40965271,-8980.37451171875,133,31,22,0.165413533834586,22
56784_c,18150.40965271,-8930.37451171875,140,24,16,0.114285714285714,16
56784_c,18150.40965271,-8880.37451171875,162,18,14,0.0864197530864198,14
56784_c,18150.40965271,-8780.37451171875,176,5,18,0.102272727272727,18
56784_c,18150.40965271,-8730.37451171875,152,8,20,0.131578947368421,20
56784_c,18150.40965271,-8680.37451171875,145,8,20,0.137931034482759,20
56784_c,18150.40965271,-8630.37451171875,139,17,23,0.165467625899281,23
56784_c,18150.40965271,-8580.37451171875,125,25,25,0.2,25
56784_c,18150.40965271,-8530.37451171875,101,33,23,0.227722772277228,23
56784_c,18150.40965271,-8480.37451171875,83,30,21,0.253012048192771,21
56784_c,18150.40965271,-8430.37451171875,58,30,21,0.362068965517241,21
56784_c,18150.40965271,-8380.37451171875,30,20,9,0.3,9
56784_c,18200.40965271,-9330.37451171875,134,5,20,0.149253731343284,20
56784_c,18200.40965271,-9280.37451171875,164,6,28,0.170731707317073,28
56784_c,18200.40965271,-9230.37451171875,153,7,22,0.143790849673203,22
56784_c,18200.40965271,-9180.37451171875,129,17,23,0.178294573643411,23
56784_c,18200.40965271,-9130.37451171875,108,23,23,0.212962962962963,23
56784_c,18200.40965271,-9080.37451171875,104,32,18,0.173076923076923,18
56784_c,18200.40965271,-9030.37451171875,110,33,20,0.181818181818182,20
56784_c,18200.40965271,-8980.37451171875,128,31,19,0.1484375,19
56784_c,18200.40965271,-8930.37451171875,140,21,16,0.114285714285714,16
56784_c,18200.40965271,-8880.37451171875,154,14,12,0.0779220779220779,12
